"","state","postal_code","latitude","longitude","stars","review_count","categories","OpenSundays","Open7days","checkedin100","BusinessAcceptsCreditCards","RestaurantsTakeOut","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsDelivery","GoodForKids","OutdoorSeating","RestaurantsAttire","garage","street","validated","lot","valet","WiFi","NoiseLevel","Caters","dessert","latenight","lunch","dinner","brunch","breakfast"
"1322","IL",61820,40.1080694,-88.2295377,2,60,"Nightlife, Bars","1","1",0,"True","False","1","False","False","True","True","formal","False","True","False","False","False","free","very_loud","False",NA,NA,NA,NA,NA,NA
"1323","IL",61820,40.0961489,-88.2453958,3.5,68,"Fast Food, American (Traditional)","1","1",0,"True","False","2","True","False","True","False","casual","False","False","False","True","False","no","average","False",NA,NA,NA,NA,NA,NA
"1324","NC",28202,35.2275832684,-80.8408048417,4.5,12,"Fast Food, American (Traditional)","0","0",0,"True","False","1","False","True","True","False","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"1325","NC",28209,35.174249,-80.849634,4.5,221,"Fast Food, American (Traditional)","1","0",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","free","quiet","False",NA,NA,NA,NA,NA,NA
"1326","WI",53703,43.074913,-89.386999,4,433,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","True","True","True","casual","True","True","False","False","False","free","average","True","False","True","True","True","False","False"
"1327","NC",28203,35.1990692,-80.8525254,4.5,125,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","quiet","True","False","False","True","True","False","False"
"1328","NC",28226,35.0884323424,-80.8599348945,4,369,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","False","casual","False","False","False","False","False","no","average","False","False","False","True","True","False","False"
"1329","NC",28164,35.4081498,-81.011809,4,30,"Coffee & Tea, Cafes","1","0",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","average","False","False","False","True","False","False","True"
"1330","NC",28273,35.1050662283,-80.9874061483,3.5,121,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","True","True","False","casual","False","False","False","True","False","no","quiet","True","False","False","True","True","False","False"
"1331","NC",28269,35.3084802,-80.8401359,3,9,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","False",NA,NA,NA,NA,NA,NA
"1332","WI",53715,43.072795,-89.398919,4,8,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","True","True","False","casual",NA,NA,NA,NA,NA,"free","average","True","False","False","False","False","False","False"
"1333","NC",28025,35.3980252,-80.6108519,4.5,26,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","quiet","False","False","False","True","False","False","False"
"1334","IL",61820,40.1110535,-88.2441408,4.5,402,"Fast Food, American (Traditional)","1","0",1,"True","True","2","True","False","True","False","casual","False","True","False","True","False","no","average","True","False","False","True","True","False","False"
"1335","WI",53716,43.0785876,-89.3240091,4,180,"Coffee & Tea, Cafes","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","False","True","True"
"1336","NC",28078,35.4437125819,-80.8713527968,3,25,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","True","False","False","False"
"1337","NC",28134,35.0814977,-80.8772267,3.5,121,"Sandwiches, Fast Food","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","True","True","False","False"
"1338","WI",53704,43.129161,-89.303566,4,13,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","loud","True","False","False","True","True","False","False"
"1339","NC",28211,35.1928848315,-80.7956968329,2,18,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","True","False","free","loud","False","False","False","True","False","False","True"
"1340","IL",61820,40.129902,-88.258313,4,194,"Fast Food, American (Traditional)","1","1",1,"True","True","1","True","False","True","True","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"1341","WI",53704,43.0931654,-89.3504458,3.5,32,"Nightlife, Bars","1","1",1,"True","True","1","False","False","False","False","casual","False","True","False","False","False","free","average","False","False","False","False","False","False","False"
"1342","IL",61853,40.1963847713,-88.3980202674,3.5,26,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","True","False","free","average","False",NA,NA,NA,NA,NA,NA
"1343","NC",28211,35.1522311,-80.8318968,3.5,23,"Coffee & Tea, Cafes","1","1",0,"True","True","2","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","quiet","False","False","False","True","False","False","False"
"1344","IL",61853,40.1953569,-88.4258636,3.5,22,"Fast Food, American (Traditional)","1","1",0,"True","True","1","True","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","False","False","False","False","False","True","False"
"1345","NC",28262,35.2959951,-80.7976771,4,14,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","quiet","True",NA,NA,NA,NA,NA,NA
"1346","WI",53703,43.0744759,-89.3811339,4,70,"Coffee & Tea, Cafes","1","1",1,"True","True","1","False","False","True","True","casual","False","True","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"1347","WI",53713,43.0256233,-89.4149181,4,33,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","average","True","False","False","True","False","False","False"
"1348","NC",28031,35.4808154,-80.8784689,3.5,157,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1349","WI",53703,43.0745732,-89.3915156,3,57,"Fast Food, American (Traditional)","0","0",0,"True","True","2","False","False","True","False","casual","False","True","False","False","False","no","average","False",NA,NA,NA,NA,NA,NA
"1350","WI",53703,43.07546,-89.393063,4,98,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","True","False","True","casual","False","False","False","True","False","free","average","False","False","False","True","True","False","False"
"1351","NC",28205,35.2037218,-80.7605424,4.5,18,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","quiet","True",NA,NA,NA,NA,NA,NA
"1352","NC",28208,35.2168382005,-80.8820849285,4.5,14,"Southern, Breakfast & Brunch","1","0",0,"True","True","2","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","quiet","False","False","False","False","False","False","False"
"1353","NC",28263,35.232957,-80.844128,4,49,"American (Traditional), Nightlife","1","1",1,"True","True","1","False","False","False","True","casual","False","True","False","False","False","no","average","False","False","True","False","True","False","False"
"1354","WI",53703,43.075514,-89.3956058,4,12,"Coffee & Tea, Cafes","1","1",0,"True","True","2","True","False","True","True","casual","False","True","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"1355","NC",28205,35.2472603,-80.8056385,4,214,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","True","False","False","False","no","average","True","False","False","True","True","False","False"
"1356","NC",28205,35.2017571022,-80.7619229704,4,37,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","True","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1357","NC",28227,35.2106806,-80.6861414,3.5,37,"American (Traditional), Nightlife","1","1",0,"True","True","2","False","False","True","True","casual","False","False","False","False","False","free","quiet","False","False","False","False","False","False","False"
"1358","NC",28025,35.4465397,-80.6002538,4.5,77,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1359","NC",28214,35.2420742,-80.9397596,4,285,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","average","False","False","False","True","True","False","False"
"1360","IL",61874,40.0652239,-88.2507519,3.5,23,"Nightlife, Bars","1","1",0,"True","False","2","True","False","True","True","casual","False","False","False","True","False","free","very_loud","False",NA,NA,NA,NA,NA,NA
"1361","WI",53705,43.075184,-89.437646,3.5,6,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual",NA,NA,NA,NA,NA,"no","average","True",NA,NA,NA,NA,NA,NA
"1362","IL",61802,40.1139865,-88.2029151,3.5,19,"Fast Food, American (Traditional)","1","1",1,"True","False","2","True","False","True","True","casual","False","False","False","True","False","no","average","True",NA,NA,NA,NA,NA,NA
"1363","WI",53527,43.0756472,-89.1993843,3.5,28,"Coffee & Tea, Cafes","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","quiet","True","False","False","True","False","True","True"
"1364","WI",53590,43.1988016,-89.2263304,3.5,19,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","True","True","False","casual","False","False","False","False","False","free","quiet","True","False","False","False","False","False","False"
"1365","WI",53713,43.0360296,-89.4150607,4,53,"Fast Food, American (Traditional)","1","1",1,"True","False","1","False","False","True","True","casual","False","False","False","True","False","free","average","False","True","False","True","True","False","False"
"1366","NC",28215,35.223631025,-80.6386865374,3.5,161,"Southern, Breakfast & Brunch","0","0",1,"True","True","2","False","False","True","False","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"1367","NC",28036,35.4992007,-80.848785,4,231,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","True","casual","False","True","False","False","False","free","average","True","False","False","True","False","True","True"
"1368","NC",28209,35.171698,-80.849907,4,36,"Fast Food, American (Traditional)","0","0",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","True","True","False","True","True","False","True"
"1369","NC",28205,35.1959856,-80.7686917,4,101,"Fast Food, American (Traditional)","1","1",1,"True","True","1","True","False","True","False","casual","False","False","False","True","False","free","average","False","False","False","True","True","False","False"
"1370","NC",28031,35.4483163,-80.8899849,4,150,"Nightlife, Bars","1","1",1,"True","True","2","True","False","True","True","casual","False","True","False","True","False","free","average","True","False","True","False","True","False","False"
"1371","IL",61820,40.1071261,-88.243912,3,91,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","average","True",NA,NA,NA,NA,NA,NA
"1372","NC",28277,35.0607983043,-80.8172035334,4,231,"Sandwiches, Fast Food","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","True","True","False","False"
"1373","IL",61820,40.1101577,-88.2294649,4,62,"Nightlife, Bars","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","average","False","False","False","True","False","False","False"
"1374","NC",28277,35.0611922,-80.814542,3.5,119,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","True","True","False","False"
"1375","WI",53715,43.0603664,-89.4010906,3.5,125,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","True","True","False","casual","False","False","False","True","False","free","quiet","True","False","False","True","True","False","False"
"1376","NC",28208,35.2193592508,-80.9425663948,3,352,"Nightlife, Bars","1","1",1,"True","True","2","False","False","True","False","casual","True","False","False","False","False","free","average","False","False","False","True","False","False","False"
"1377","NC",28277,35.0735510484,-80.8110159067,3,5,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","True","casual","False","False","False","False","False","free","loud","True",NA,NA,NA,NA,NA,NA
"1378","NC",28213,35.305741,-80.7234,4,286,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","True","True","False","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1379","NC",28027,35.4167225406,-80.6765487284,3.5,67,"Fast Food, American (Traditional)","0","0",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","no","average","False","False","False","True","True","False","False"
"1380","NC",28215,35.234572,-80.7376591,3.5,4,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","average","False",NA,NA,NA,NA,NA,NA
"1381","WI",53558,43.0133569,-89.3029198,3.5,39,"Sandwiches, Fast Food","1","1",0,"True","True","2","True","False","True","False","casual","False","False","False","True","False","free","average","True","False","False","False","True","False","False"
"1382","WI",53590,43.186541,-89.232231,3.5,35,"American (Traditional), Nightlife","1","1",0,"True","True","2","True","True","True","True","casual","False","True","False","True","False","free","average","True","False","False","True","False","False","False"
"1383","WI",53719,43.0594110063,-89.5035026245,3.5,75,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","False","casual","False","False","False","True","False","no","average","False","False","False","False","True","False","False"
"1384","NC",28205,35.2189339,-80.8117172,4.5,232,"Sandwiches, Fast Food","1","1",1,"True","True","1","False","True","False","True","casual","False","True","False","False","False","free","average","True","False","False","True","False","False","False"
"1385","NC",28213,35.3143810487,-80.702227056,3,23,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","loud","False",NA,NA,NA,NA,NA,NA
"1386","NC",28277,35.0342937,-80.8063307,3.5,108,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1387","NC",28105,35.1267159971,-80.7081497088,4.5,30,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","loud","False","False","False","False","False","False","False"
"1388","NC",28079,35.0680557747,-80.6771468233,4.5,59,"Coffee & Tea, Cafes","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","False","False","free","average","False","False","False","True","True","True","True"
"1389","WI",53704,43.1267567,-89.3087384,3,31,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","False","casual","False","False","False","True","False","free","average","False","False","False","False","True","False","False"
"1390","NC",28205,35.2042232,-80.8013334,4,23,"Nightlife, Bars","1","1",1,"True","True","2","False","False","False","True","casual","False","False","False","True","False","free","loud","False",NA,NA,NA,NA,NA,NA
"1391","NC",28056,35.2585302,-81.1185948,2.5,11,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"1392","NC",28226,35.088556,-80.857383,4,119,"Nightlife, Bars","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","True","False"
"1393","NC",28204,35.21582,-80.821622,4,187,"Nightlife, Bars","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1394","NC",28269,35.3397759,-80.8340405,4,44,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","False","True","True","casual","False","False","False","True","False","no","average","True","False","False","True","False","False","False"
"1395","NC",28105,35.1364937,-80.7157677,3,26,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","quiet","True","False","False","True","False","False","False"
"1396","IL",61821,40.1130999636,-88.2858967781,3.5,97,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","True","True","False","casual","False","False","False","True","False","no","quiet","False",NA,NA,NA,NA,NA,NA
"1397","NC",28031,35.4589201638,-80.8889990992,3,9,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","True","True","False","casual","False","False","False","True","False","no","quiet","True",NA,NA,NA,NA,NA,NA
"1398","NC",28269,35.3075103,-80.8438767,3,8,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","quiet","True",NA,NA,NA,NA,NA,NA
"1399","NC",28227,35.2034535,-80.7215716,4.5,24,"Fast Food, American (Traditional)","1","0",0,"True","True","2","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","average","False",NA,NA,NA,NA,NA,NA
"1400","NC",28202,35.2286689,-80.84241,4,596,"Nightlife, Bars","1","1",1,"True","True","2","True","False","False","False","casual","False","True","False","False","False","free","average","False","False","False","False","True","False","False"
"1401","NC",28110,35.001553,-80.5461889,4,6,"Nightlife, Bars","1","0",0,"True","True","1","True","False","True","True","casual","False","False","False","True","False","free","average","False",NA,NA,NA,NA,NA,NA
"1402","NC",28202,35.2277591,-80.8381993,4,15,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","True","True","True","casual","True","True","False","True","False","free","loud","True","False","False","True","False","False","False"
"1403","NC",28226,35.097899,-80.783424,1.5,35,"Fast Food, American (Traditional)","1","1",0,"True","True","4","False","False","True","False","casual","False","False","False","False","False","no","average","False",NA,NA,NA,NA,NA,NA
"1404","NC",28204,35.2070881,-80.8351947,4.5,143,"Fast Food, American (Traditional)","1","1",1,"True","False","3","True","False","True","False","casual","False","False","False","True","True","no","average","False","True","False","False","True","False","False"
"1405","WI",53719,43.0550783,-89.5194598,3.5,13,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","average","True",NA,NA,NA,NA,NA,NA
"1406","NC",28031,35.4761288,-80.8899692,3.5,7,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","True","True","False","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"1407","NC",28262,35.33702,-80.756294,3,42,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual","False","True","False","False","False","free","loud","True","True","False","True","True","False","False"
"1408","NC",28208,35.2560082,-80.8745536,5,9,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","quiet","False",NA,NA,NA,NA,NA,NA
"1409","WI",53532,43.194016,-89.3390247,4,4,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","quiet","True","False","False","False","False","False","False"
"1410","NC",28277,35.063698,-80.7734111078,2.5,23,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","True","False","no","quiet","False","False","False","False","False","True","True"
"1411","NC",28173,34.93508,-80.7489398,2.5,10,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","False",NA,NA,NA,NA,NA,NA
"1412","WI",53562,43.0975054,-89.5242707,2,5,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","True","False","False","False","False","False","False"
"1413","NC",28262,35.310381,-80.746777,4,114,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","False","False","free","average","True","True","False","True","True","False","False"
"1414","NC",28212,35.203509042,-80.7366089188,4.5,16,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","quiet","True",NA,NA,NA,NA,NA,NA
"1415","WI",53703,43.0839048,-89.3636915,4,4,"Nightlife, Bars","1","0",0,"True","False","2","True","False","False","False","casual","False","True","False","False","False","free","very_loud","False",NA,NA,NA,NA,NA,NA
"1416","WI",53703,43.0752825,-89.3861265,4,216,"Fast Food, American (Traditional)","1","1",1,"True","False","4","True","False","False","False","dressy","True","True","False","False","True","free","average","True","False","False","False","True","False","False"
"1417","WI",53704,43.1284709106,-89.3588528037,1,12,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","True","False","False","False","False","False","True"
"1418","NC",28262,35.3103321867,-80.7535075848,3,29,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"1419","NC",28203,35.2142559,-80.857754,4,4,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","False",NA,NA,NA,NA,NA,NA
"1420","WI",53703,43.074915832,-89.3947126815,3.5,170,"Nightlife, Bars","1","0",1,"True","True","2","True","False","True","True","casual","False","False","False","False","False","free","average","False","False","False","True","True","False","False"
"1421","NC",28031,35.4650935859,-80.8707325429,3,29,"American (Traditional), Nightlife","1","0",0,"True","True","3","True","True","False","True","dressy",NA,NA,NA,NA,NA,"free","quiet","False",NA,NA,NA,NA,NA,NA
"1422","NC",28081,35.4756638,-80.6251902,4.5,23,"Sandwiches, Fast Food","1","0",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","True","False","False","False","False","False","False"
"1423","NC",28203,35.2001356,-80.8442089,3.5,111,"Sandwiches, Fast Food","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","False","False","no","average","True","False","False","True","False","False","False"
"1424","WI",53715,43.055569,-89.397437,4,369,"Fast Food, American (Traditional)","1","0",1,"True","True","1","False","True","True","False","casual","False","True","False","False","False","no","average","False","False","False","True","True","False","False"
"1425","NC",28269,35.3493965,-80.8513146,2,82,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","False","casual","False","False","False","False","False","free","loud","False","True","True","False","False","False","False"
"1426","NC",28127,35.176921,-80.8803162,3.5,46,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","True","False","casual","False","False","False","True","False","free","very_loud","True","False","False","True","False","False","False"
"1427","NC",28105,35.1105564,-80.7103532,3.5,7,"Fast Food, American (Traditional)","1","0",0,"True","True","1","False","False","True","False","casual","False","True","False","True","False","no","quiet","True",NA,NA,NA,NA,NA,NA
"1428","WI",53719,43.0496478,-89.5028208,4,30,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","average","True","False","False","False","False","False","False"
"1429","NC",28210,35.145938695,-80.8300620574,4.5,285,"Southern, Breakfast & Brunch","1","1",1,"True","True","2","True","False","False","True","casual","True","True","False","True","True","free","average","True","False","False","False","True","True","False"
"1430","NC",28210,35.1524371765,-80.8395179364,4,634,"Southern, Breakfast & Brunch","1","1",1,"True","True","2","True","True","True","False","casual","True","False","False","False","False","free","average","True","False","False","True","False","True","True"
"1431","WI",53717,43.0614323883,-89.5047939971,2.5,39,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","loud","True","False","False","True","True","False","False"
"1432","NC",28025,35.4385145146,-80.6062140316,3,19,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","True","True","True","casual","False","False","False","False","False","free","quiet","True","True","False","True","False","False","False"
"1433","NC",28054,35.2604155204,-81.1299565387,2.5,14,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","True","casual","False","False","False","False","False","no","average","False","False","False","True","False","False","False"
"1434","NC",28110,35.0086889,-80.5627243,3,28,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","True","False","casual","False","False","False","True","False","no","quiet","True",NA,NA,NA,NA,NA,NA
"1435","NC",28037,35.4443416,-80.9925895,2,6,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","True","True","True","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"1436","NC",28078,35.4464951043,-80.8783882298,4,301,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","True","False","False","False","free","average","True","False","False","True","True","False","False"
"1437","WI",53703,43.0697329,-89.393678,4.5,8,"Coffee & Tea, Cafes","1","1",0,"True","True","1","False","False","True","False","casual","False","True","False","False","False","free","quiet","True","False","False","False","False","False","False"
"1438","WI",53703,43.0746989519,-89.3992268386,4,9,"Fast Food, American (Traditional)","0","0",0,"True","True","2","True","False","False","True","casual","True","False","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"1439","NC",28217,35.148215,-80.8950909,3,13,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"1440","NC",28217,35.1621387,-80.8868514,2.5,48,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","False","casual","False","False","False","True","False","no","very_loud","False","False","False","True","True","False","False"
"1441","WI",53590,43.1824466,-89.2275169,3,16,"American (Traditional), Nightlife","1","1",0,"True","True","2","True","False","True","True","casual","False","False","False","True","False","no","loud","True",NA,NA,NA,NA,NA,NA
"1442","NC",28027,35.3742776147,-80.7304715744,2.5,222,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","average","False","False","False","True","True","False","False"
"1443","NC",28078,35.4058290893,-80.8654024255,4,292,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","True","casual","False","True","False","True","False","free","average","True","False","False","True","True","False","False"
"1444","WI",53715,43.0680798,-89.4083302,4.5,107,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","False","False","casual","False","True","False","True","False","free","average","False","False","False","True","True","False","False"
"1445","NC",28105,35.1197611,-80.7189513,3.5,52,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","average","False","False","False","True","False","False","False"
"1446","WI",53703,43.0728256377,-89.3845476955,4,71,"Nightlife, Bars","1","1",1,"True","True","1","False","False","False","False","casual","False","True","False","False","False","no","average","False","False","True","False","False","False","False"
"1447","NC",28217,35.187442,-80.881973,4,462,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","True","False","True","False","free","average","True","False","False","True","False","False","False"
"1448","IL",61820,40.101522,-88.24448,4,158,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1449","NC",28213,35.2409631,-80.797204,2.5,26,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","True","False","False","casual",NA,NA,NA,NA,NA,"no","very_loud","True",NA,NA,NA,NA,NA,NA
"1450","NC",28105,35.1246318,-80.7300655,4,234,"Fast Food, American (Traditional)","1","0",1,"True","True","2","False","False","True","False","casual","False","False","False","True","False","no","average","False","False","False","True","True","False","False"
"1451","WI",53705,43.0833456,-89.475953,4,156,"Coffee & Tea, Cafes","1","1",1,"False","True","2","False","False","True","False","casual","False","False","False","True","False","no","average","False","False","False","False","False","True","True"
"1452","NC",28202,35.225378,-80.841961,3,101,"American (Traditional), Nightlife","1","1",1,"True","True","1","False","False","False","True","casual","True","False","False","False","False","free","loud","False",NA,NA,NA,NA,NA,NA
"1453","WI",53704,43.1259058,-89.3103388,2.5,8,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","True","True","False","casual",NA,NA,NA,NA,NA,"no","average","True",NA,NA,NA,NA,NA,NA
"1454","WI",53715,43.0717653,-89.4081342,2.5,9,"Nightlife, Bars","1","1",0,"True","True","1","False","False","True","True","casual","True","True","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"1455","NC",28203,35.2204609,-80.8575628,4.5,6,"Fast Food, American (Traditional)","1","0",0,"True","True","2","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"1456","NC",28025,35.2270869,-80.8431267,3,38,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"1457","WI",53705,43.0731022,-89.4343952,3.5,24,"Coffee & Tea, Cafes","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","True","False","free","average","True",NA,NA,NA,NA,NA,NA
"1458","NC",28202,35.2277626,-80.8379816,4.5,53,"Sandwiches, Fast Food","1","1",1,"True","True","2","False","False","True","False","casual","True","True","True","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"1459","NC",28269,35.383678,-80.784932,3.5,92,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","True","True","True","casual","False","True","False","True","False","free","average","True","False","False","True","True","False","False"
"1460","NC",28205,35.2206126,-80.813347,3,104,"Sandwiches, Fast Food","1","1",1,"True","True","1","False","True","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1461","NC",28209,35.1754275787,-80.8496666667,4,33,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","average","False","True","False","True","False","False","False"
